source_file,level,index,word,ja_translation,phrase,phrase_repeat,raw_text
TOEIC_kin_kaitei_02.mp3,level_600,148,commercial,商業用不動産,[commercial] real estate,[commercial] real estate,commercial | 商業用不動産。 | [commercial] real estate. | [commercial] real estate.
TOEIC_kin_kaitei_02.mp3,level_600,149,reference,推薦状を出す,provide a letter of [reference],provide a letter of [reference],reference | 推薦状を出す。 | Provide a letter of [reference]. | Provide a letter of [reference].
TOEIC_kin_kaitei_02.mp3,level_600,150,invitation,招待を受け入れる,accept an [invitation],accept an [invitation],[invitations] | 状態を受け入れる。 | Accept an invitation. | Accept an invitation.
TOEIC_kin_kaitei_02.mp3,level_600,151,original,原本のレシート,the [original] receipt,the [original] receipt,original | キャンポンのレシート。 | the [original] receipt. | the [original] receipt.
TOEIC_kin_kaitei_02.mp3,level_600,152,selection,食品の幅広い品揃え,a wide [selection] of food,a wide [selection] of foods,[select it] | 食品の幅広い品揃え。 | a wide selection of food. | a wide selection of foods.
TOEIC_kin_kaitei_02.mp3,level_600,153,attract,新規顧客を引きつける,[attract] new customers,[attract] new customers,attract | 新規顧客を引きつける。 | [attract] new customers. | [attract] new customers.
TOEIC_kin_kaitei_02.mp3,level_600,154,handle,問題に対処する,[handle] a problem,[handle] a problem,handle | 問題に対処する。 | [handle] a problem. | [handle] a problem.
TOEIC_kin_kaitei_02.mp3,level_600,155,memo,内部連絡の目的は何ですか。,What is the purpose of the [memo]?,What is the purpose of the [memo]?,memo | 内部連絡の目的は何ですか。 | What is the purpose of the [memo]? | What is the purpose of the [memo]?
TOEIC_kin_kaitei_02.mp3,level_600,156,attached,添付された用紙にご署名ください。,Please sign the [attached] form.,Please sign the [attached] form.,[attack] | 店舗された用紙にご署名ください。 | Please sign the attached form. | Please sign the attached form.
TOEIC_kin_kaitei_02.mp3,level_600,157,correct,間違いを訂正する,[correct] an error,[correct] an error,correct | 間違いを訂正する。 | [correct] an error. | [correct] an error.
TOEIC_kin_kaitei_02.mp3,level_600,158,council,市議会,the city [council],the city [council],council | 次回。 | The City [council] | the City [council].
TOEIC_kin_kaitei_02.mp3,level_600,159,suppose,私はサイトウさんに会うことになっています。,I'm [supposed] to meet with Mr. Saito.,I'm [supposed] to meet with Mr. Saito.,suppose | 私は埼藤さんに会うことになっています。 | I'm [supposed] to meet with Mr. Saito. | I'm [supposed] to meet with Mr. Saito.
TOEIC_kin_kaitei_02.mp3,level_600,160,regular,通常営業時間,[regular] business hours,[regular] business hours,regular | 通常営業時間。 | [regular] Business Hour. | [regular] Business Hours
TOEIC_kin_kaitei_02.mp3,level_600,161,quarter,第２四半期,the second [quarter],the second [quarter],quarter | 第2市販機。 | The second [quarter]. | The second [quarter].
TOEIC_kin_kaitei_02.mp3,level_600,162,respond,メールに返信する,[respond] to an email,[respond] to an email,respond | メールに変動する。 | [respond] to an email. | [respond] to an email.
TOEIC_kin_kaitei_02.mp3,level_600,163,manufacturer,家具メーカー,a furniture [manufacturer],a furniture [manufacturer],manufacturer | カグメーカー | a furniture [manufacturer]. | A Furniture [manufacturer]
TOEIC_kin_kaitei_02.mp3,level_600,164,cause,問題を引き起こす,[cause] a problem,[cause] a problem,cause | 問題を引き起こす。 | [cause] a problem. | [cause] a problem.
TOEIC_kin_kaitei_02.mp3,level_600,165,device,モバイル機器,a mobile [device],a mobile [device],[divide] | モバイル機器。 | a mobile device. | a mobile device.
TOEIC_kin_kaitei_02.mp3,level_600,166,warehouse,倉庫から注文を発送する,ship an order from a warehouse,ship an order from a warehouse,[where how?] | 倉庫から注文を発送する。 | Ship an order from a warehouse. | Ship an order from a warehouse.
TOEIC_kin_kaitei_02.mp3,level_600,167,contain,この本には役立つ情報が含まれています。,This book [contains] useful information.,This book [contains] useful information.,contain | この本には役立つ情報が含まれています。 | This book [contains] useful information. | This book [contains] useful information.
TOEIC_kin_kaitei_02.mp3,level_600,168,individual,個々のニーズを満たす,meet [individual] needs,meet [individual] needs,individual | ココのニーズを満たす。 | Meet [individual] needs. | meet [individual] needs.
TOEIC_kin_kaitei_02.mp3,level_600,169,permit,建築許可書を申請する,apply for a building [permit],apply for a building [permit],permit | 建築許可書を申請する。 | Apply for a building [permit]. | Apply for a building [permit].
TOEIC_kin_kaitei_02.mp3,level_600,170,transfer,トムはシンガポールに転勤した。,Tom was [transferred] to Singapore.,Tom was [transferred] to Singapore.,transfer | トムはシンガポールに転勤した。 | Tom was [transferred] to Singapore. | Tom was [transferred] to Singapore.
TOEIC_kin_kaitei_02.mp3,level_600,171,taks,仕事を終える,finish a [task],finish a [task],[test] | 仕事を終える。 | Finish a task. | Finish a task.
TOEIC_kin_kaitei_02.mp3,level_600,172,intend,私はそうするつもりです。,I [intend] to do that.,I [intend] to do that.,intend | 私はそうするつもりです。 | I [intend] to do that. | I [intend] to do that.
TOEIC_kin_kaitei_02.mp3,level_600,173,directly,ディエゴは直接オフィスに行った。,Diego went [directly] to the office.,Diego went [directly] to the office.,directly | D.A.G.O.は直接オフィスに行った。 | Diego went [directly] to the office. | Diego went [directly] to the office.
TOEIC_kin_kaitei_02.mp3,level_600,174,brochure,旅行のパンフレット,a ttravel [brochure],a ttravel [brochure],brochure | 旅行のパンフレット。 | A travel [brochure]. | A travel [brochure].
TOEIC_kin_kaitei_02.mp3,level_600,175,competition,競技会にエントリーする,enter a [competition],enter a [competition],competition | 競技会にエントリーする。 | Enter a [competition]. | Enter a [competition].
TOEIC_kin_kaitei_02.mp3,level_600,176,limited,時間限定で,for a [limited] time,for a [limited] time,limited | 時間限定で。 | for a [limited] time. | for a [limited] time.
TOEIC_kin_kaitei_02.mp3,level_600,177,consumer,消費者の意見に応じて,in response to [consumer] feedback,in response to [consumer] feedback,consumer | 消費者の意見に応じて。 | in response to [consumer] feedback. | in response to [consumer] feedback.
TOEIC_kin_kaitei_02.mp3,level_600,178,procedure,安全手順,safety [procedure],safety [procedures],procedure | あんせん reviews | safety [procedure]. | safety [procedures].
TOEIC_kin_kaitei_02.mp3,level_600,179,potential,潜在的な顧客,[potential] customer,[potential] customers,potential | 潜在的な顧客。 | [potential] customer. | [potential] customers.
TOEIC_kin_kaitei_02.mp3,level_600,180,downtown,ジョージはシアトルの中心街で育った。,George grew up in [downtown] Seattle.,George grew up in [downtown] Seattle.,downtown | ジョージはシアトルの中心街で育った。 | George grew up in [downtown] Seattle. | George grew up in [downtown] Seattle.
TOEIC_kin_kaitei_02.mp3,level_600,181,headquarter,本社をシドニーに移す,move the [headquarters] to Sydney,move the [headquarters] to Sydney,headquarter | 本社をシドニーに移す。 | Move the [headquarters] to Sydney. | Move the [headquarters] to Sydney.
TOEIC_kin_kaitei_02.mp3,level_600,182,further,さらなる詳細をお知らせください。,Please provide [further] details.,Please provide [further] details.,further | さらなる詳細をお知らせください。 | Please provide [further] detail. | Please provide [further] details.
TOEIC_kin_kaitei_02.mp3,level_600,183,assistant,技術支援を求める,request technical [assistant],request technical [assistant],assistant | 技術支援を求める。 | Request Technical [assistant] | Request technical assistance.
TOEIC_kin_kaitei_02.mp3,level_600,184,distribute,書類を配布する,[distribute] a document,[distribute] a document,distribute | 書類を配布する。 | [distribute] a document. | [distribute] a document.
TOEIC_kin_kaitei_02.mp3,level_600,185,raise,事前活動のためにお金を集める,[raise] money for charity,[raise] money for charity,[rave] | 事前活動のためにお金を集める。 | raise money for charity. | raise money for charity.
TOEIC_kin_kaitei_02.mp3,level_600,186,impress,あなたの仕事ぶりにはとても関心しています。,I'm really [impressed] with your work.,I'm really [impressed] with your work.,impress | あなたの仕事ぶりにはとても関心しています。 | I'm really [impressed] with your work. | I'm really [impressed] with your work.
TOEIC_kin_kaitei_02.mp3,level_600,187,seek,仕事を探し求める,[seek] a job,[seek] a job,[c] | 仕事を探し求める。 | Seek a job. | Seek a job.
TOEIC_kin_kaitei_02.mp3,level_600,188,region,その地域最大の雇用主,the largest employer in the [region],the largest employer in the [region],region | その地域最大の小容女。 | the largest employer in the [region]. | the largest employer in the [region].
TOEIC_kin_kaitei_02.mp3,level_600,189,apologize,遅れをおわびします。,We [apologize] for the delay.,We [apologize] for the delay.,apologize | 御律をおわびします。 | We [apologize] for the delay. | We [apologize] for the delay.
TOEIC_kin_kaitei_02.mp3,level_600,190,cafeteria,社員食堂でランチを取りましょう。,Let's have lunch in the company [cafeteria].,Let's have lunch in the company [cafeteria].,cafeteria | 社員食堂でランチを取りましょう。 | Let's have lunch in the company [cafeteria]. | Let's have lunch in the company [cafeteria].
TOEIC_kin_kaitei_02.mp3,level_600,191,solution,解決策を提案する,propose a [solution],Propose a [solution],solution | 解決策を提案する。 | propose a [solution]. | Propose a [solution].
TOEIC_kin_kaitei_02.mp3,level_600,192,range,後半位の活動,a wide [range] of activities,a wide [range] of activities,[rain] | 後半位の活動。 | a wide range of activities. | a wide range of activities.
TOEIC_kin_kaitei_02.mp3,level_600,193,luggage,その航空会社は私の手荷物を紛失した。,The airline lost my luggage.,The airline lost my luggage.,[lug it] | その航空会社は私の手荷物を分出した。 | The airline lost my luggage. | The airline lost my luggage.
TOEIC_kin_kaitei_02.mp3,level_600,194,avoid,紙の無駄遣いを避ける,[avoid] wasting paper,[avoid] wasting paper,avoid | 髪の無駄遣いを避ける。 | [avoid] wasting paper. | [avoid] wasting paper.
TOEIC_kin_kaitei_02.mp3,level_600,195,effective,効果的なコミュニケーション,[effective] communication,[effective] communication,effective | 効果的なコミュニケーション。 | [effective] communication. | [effective] communication.
